NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 3733/W/2026;6070;5907814662798;AMARANTUS BIO 1 kg - BIO PLANET;2.00;szt;10,13;20,26;5,00;10,64;21,27
FS 3733/W/2026;2698;5907814663207;AMARANTUS BIO 500 g - BIO PLANET;3.00;szt;5,25;15,75;5,00;5,51;16,54
FS 3733/W/2026;17988;5907222061770;AMARANTUS EKSPANDOWANY BIO 100 g - HELPA;2.00;szt;9,05;18,10;5,00;9,50;19,01
FS 3733/W/2026;43401;5902425050828;BIAŁKO Z PESTEK DYNI BIO 500 g - BIO PLANET;1.00;szt;24,00;24,00;8,00;25,92;25,92
FS 3733/W/2026;42550;5903864780031;BÓB PRAŻONY O SMAKU MIODU I MUSZTARDY 50 g - GREEN;4.00;szt;4,25;17,00;5,00;4,46;17,85
FS 3733/W/2026;42550;5903864780031;BÓB PRAŻONY O SMAKU MIODU I MUSZTARDY 50 g - GREEN;4.00;szt;4,25;17,00;5,00;4,46;17,85
FS 3733/W/2026;10250;5907738158186;BUDYŃ O SM. WANIL. Z WAN. BOURBON BIO 38 G BIO PLA;15.00;szt;1,88;28,20;5,00;1,97;29,61
FS 3733/W/2026;27920;5900038001916;BUDYŃ O SMAKU ŚMIETANKOWYM BEZGLUTENOWY 40 g - CE;25.00;szt;0,94;23,50;5,00;0,99;24,68
FS 3733/W/2026;17224;4744481012034;BULION DROBIOWY AZJATYCKI W PŁYNIE BEZGLUTENOWY BI;6.00;szt;8,25;49,50;5,00;8,66;51,98
FS 3733/W/2026;17222;4744481012003;BULION WOŁOWY W PŁYNIE BEZGLUTENOWY BIO 350 ml -;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 3733/W/2026;40509;5902431592015;BUŁKI DO HAMBURGERÓW Z SIEMIENIEM LNIANYM BEZGLUT;15.00;szt;5,74;86,10;5,00;6,03;90,41
FS 3733/W/2026;47133;5907623359100;BUŁKI KAJZERKI BEZGLUTENOWE (4 szt.) 240 g - WISO;2.00;szt;7,14;14,28;5,00;7,50;14,99
FS 3733/W/2026;41439;5902431591889;BUŁKI PITA BEZGLUTENOWE (2 szt.) 190 g - INCOLA;3.00;szt;8,63;25,89;5,00;9,06;27,18
FS 3733/W/2026;6560;5902650272804;BURAK CZERWONY ŚWIEŻY BIO (POLSKA) (około 1,00 kg);1.00;szt;3,61;3,61;5,00;3,79;3,79
FS 3733/W/2026;6470;5902650272811;CEBULA ŻÓŁTA ŚWIEŻA BIO (POLSKA) (około 1,00 kg);2.00;szt;4,10;8,20;5,00;4,31;8,61
FS 3733/W/2026;26624;5902367409081;CHAŁWA O SMAKU WANILIOWYM BIO 200 g - NATURAVENA;3.00;szt;14,58;43,74;23,00;17,93;53,80
FS 3733/W/2026;6111;8718976009751;CHIPSY KUKURYDZIANE SOLONE BEZGLUTENOWE BIO 150 g;3.00;szt;6,38;19,14;5,00;6,70;20,10
FS 3733/W/2026;44383;8936181660417;CHIPSY NORI KLASYCZNE BEZGLUTENOWE 4,5 g - SEN SO;9.00;szt;2,08;18,72;5,00;2,18;19,66
FS 3733/W/2026;8801;8718754505024;CHIPSY Z CIECIERZYCY Z SOLĄ MORSKĄ BIO 75 g - TRAF;3.00;szt;8,12;24,36;5,00;8,53;25,58
FS 3733/W/2026;45612;8716788002472;CHIPSY Z CIECIERZYCY Z SOLĄ MORSKĄ I PIEPRZEM CZA;2.00;szt;1,64;3,28;5,00;1,72;3,44
FS 3733/W/2026;45616;8716788019159;CHIPSY Z SOCZEWICY Z ROZMARYNEM BEZGLUTENOWE BIO;4.00;szt;1,64;6,56;5,00;1,72;6,89
FS 3733/W/2026;3938;8718754502054;CHIPSY ZIEMNIACZANE O SMAKU PAPRYKOWYM BIO 125;3.00;szt;6,55;19,65;5,00;6,88;20,63
FS 3733/W/2026;47138;5907623359186;CHLEB CIEMNY KROJONY BEZGLUTENOWY 250 g - WISO;3.00;szt;6,63;19,89;5,00;6,96;20,88
FS 3733/W/2026;47140;5907623359148;CHLEB JASNY KROJONY BEZGLUTENOWY 250 g - WISO;3.00;szt;6,63;19,89;5,00;6,96;20,88
FS 3733/W/2026;47139;5907623359025;CHLEB JASNY KROJONY BEZGLUTENOWY 350 g - WISO;2.00;szt;8,16;16,32;5,00;8,57;17,14
FS 3733/W/2026;33059;8005221301310;CHLEB TOSTOWY BIO 400 g - IL BUON PANE;3.00;szt;7,27;21,81;5,00;7,63;22,90
FS 3733/W/2026;25523;4260618523070;CHRUPKI KUKURYDZIANO - MARCHEWKOWE OD 1 ROKU BIO;1.00;szt;5,65;5,65;5,00;5,93;5,93
