NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 156/W/2026;6070;5907814662798;AMARANTUS BIO 1 kg - BIO PLANET;2.00;szt;10,13;20,26;5,00;10,64;21,27
FS 156/W/2026;34284;8588009572039;BATON PROTEINOWY O SMAKU WIŚNIOWYM W KAKAOWEJ POL;5.00;szt;3,23;16,15;23,00;3,97;19,86
FS 156/W/2026;44417;5903933643588;BIAŁKO SERWATKOWE O SMAKU WANILIOWYM (KONCENTRAT);1.00;szt;63,07;63,07;23,00;77,58;77,58
FS 156/W/2026;10160;5902983785767;BIAŁKO Z GROCHU BIO 150 g - BIO PLANET;2.00;szt;9,00;18,00;8,00;9,72;19,44
FS 156/W/2026;18406;5902811238847;BOSWELLIA BEZGLUTENOWA (700 mg) 60 KAPSUŁEK - PHAR;2.00;szt;32,47;64,94;8,00;35,07;70,14
FS 156/W/2026;235;5902983782667;CIECIERZYCA BEZGLUTENOWA BIO 500 g - BIO PLANET;3.00;szt;6,75;20,25;5,00;7,09;21,26
FS 156/W/2026;31137;5907709951990;CYNAMON CEJLOŃSKI MIELONY  BIO 125 g - BATOM;2.00;szt;11,94;23,88;8,00;12,90;25,79
FS 156/W/2026;2710;5907814660503;DAKTYLE SUSZONE BEZGLUTENOWE BIO 150 g -BIO PLANET;4.00;szt;4,65;18,60;5,00;4,88;19,53
FS 156/W/2026;46470;7640230491457;DYNIA Z CUKINIĄ I ZIEMNIAKAMI BIO 190 g - HOLLE;4.00;szt;4,76;19,04;5,00;5,00;19,99
FS 156/W/2026;44085;8699367129046;FARBA DO WŁOSÓW MROŹNA KAWA Z MLEKIEM (88.21) 250;2.00;szt;16,45;32,90;23,00;20,23;40,47
FS 156/W/2026;2987;5907814660534;FIGI SUSZONE BIO 400 g - BIO PLANET;1.00;szt;24,38;24,38;5,00;25,60;25,60
FS 156/W/2026;33022;4012824406018;HERBATKA AJURWEDYJSKA RÓWNOWAGA Z ASHWAGANDHĄ(ASH;2.00;szt;8,63;17,26;8,00;9,32;18,64
FS 156/W/2026;6534;4012346218007;HERBATKA ROOIBOS CLASSIC LIŚCIASTA BIO 100 g - LEB;2.00;szt;11,22;22,44;5,00;11,78;23,56
FS 156/W/2026;5308;4012824402461;HERBATKA TAO ROSE BIO (17 x 2 g) 34 g - YOGI TEA;2.00;szt;8,33;16,66;8,00;9,00;17,99
FS 156/W/2026;23707;5021991941733;HERBATKA Z RUMIANKIEM I MELISĄ BIO (20 x 2 g) 40;4.00;szt;7,99;31,96;5,00;8,39;33,56
